time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,NotFinished,WillFinishTooSoonContext,NotFinishedOnTimeContext,MinimumCores,ETPercentile,RemainingSimulationTimeMetric,TotalCores
1612874191,null,null,null,5255.0,null,5255.0,5959.0,5255.0,null,null,null,null
1612874221,null,null,null,5275.25,null,5275.25,5973.25,5275.25,null,null,null,null
1612874251,null,null,null,5305.25,null,5305.25,5997.25,5305.25,null,null,null,null
1612874281,null,null,null,5550.0,null,5550.0,6236.0,5550.0,null,null,null,null
1612874311,null,null,null,5580.0,null,5580.0,6260.0,5580.0,null,null,null,null
1612874341,null,null,null,5610.0,null,5610.0,6284.0,5610.0,null,null,null,null
1612874371,null,null,null,8096.75,null,8096.75,8764.75,8096.75,null,null,null,null
1612874401,null,null,null,8126.75,null,8126.75,8788.75,8126.75,null,null,null,null
1612874431,null,null,null,8156.75,null,8156.75,8812.75,8156.75,null,null,null,null
1612874461,null,null,null,9742.0,null,9742.0,10392.0,9742.0,null,null,null,null
1612874491,null,null,null,1110.666666666667,null,1110.666666666667,1754.666666666667,1110.666666666667,null,null,null,null
1612874521,null,null,null,1140.666666666667,null,1140.666666666667,1778.666666666667,1140.666666666667,null,null,null,null
1612874551,null,null,null,1528.25,null,1528.25,2160.25,1528.25,null,null,null,null
1612874581,null,null,null,1558.25,null,1558.25,2184.25,1558.25,null,null,null,null
1612874611,null,null,null,1577.75,null,1577.75,2197.75,1577.75,null,null,null,null
1612874641,null,null,null,3812.0,null,3812.0,4426.0,3812.0,null,null,null,null
1612874671,null,null,null,3842.0,null,3842.0,4450.0,3842.0,null,null,null,null
1612874701,null,null,null,4225.666666666667,null,4225.666666666667,4827.666666666667,4225.666666666667,null,null,null,null
1612874731,null,null,null,3936.833333333333,null,3936.833333333333,4532.833333333333,3936.833333333333,null,null,null,null
1612874761,null,null,null,3966.833333333333,null,3966.833333333333,4556.833333333333,3966.833333333333,null,null,null,null
1612874791,null,null,null,4062.5,null,4062.5,4646.5,4062.5,null,null,null,null
1612874821,null,null,null,3841.333333333333,null,3841.333333333333,4419.333333333333,3841.333333333333,null,null,null,null
1612874851,null,null,null,3871.333333333333,null,3871.333333333333,4443.333333333333,3871.333333333333,null,null,null,null
1612874881,null,null,null,1248.05,null,1248.05,1814.05,1248.05,null,null,null,null
1612874911,null,null,null,1254.8,null,1254.8,1814.8,1254.8,null,null,null,null
1612874941,null,null,null,1270.85,null,1270.85,1824.85,1270.85,null,null,null,null
1612874971,null,null,null,1300.85,null,1300.85,1848.85,1300.85,null,null,null,null
1612875001,null,null,null,966.25,null,966.25,1508.25,966.25,null,null,null,null
1612875031,null,null,null,1018.0,null,1018.0,1554.0,1018.0,null,null,null,null
1612875061,null,null,null,1048.0,null,1048.0,1578.0,1048.0,null,null,null,null
1612875091,null,null,null,1317.6,null,1317.6,1841.6,1317.6,null,null,null,null
1612875121,null,null,null,1343.0,null,1343.0,1861.0,1343.0,null,null,null,null
1612875151,null,null,null,1354.6,null,1354.6,1866.6,1354.6,null,null,null,null
1612875181,null,null,null,1281.5,null,1281.5,1787.5,1281.5,null,null,null,null
1612875211,null,null,null,1340.2,null,1340.2,1840.2,1340.2,null,null,null,null
1612875241,null,null,null,1263.55,null,1263.55,1757.55,1263.55,null,null,null,null
1612875271,null,null,null,1284.65,null,1284.65,1772.65,1284.65,null,null,null,null
1612875451,null,null,null,34.90625,null,34.90625,486.90625,34.90625,null,null,null,null
1612875481,null,null,null,56.375,null,56.375,502.375,56.375,null,null,null,null
1612875511,null,null,null,77.84375,null,77.84375,517.84375,77.84375,null,null,null,null
1612875541,null,null,null,27.1875,null,27.1875,461.1875,27.1875,null,null,null,null
1612875571,null,null,null,43.28125,null,43.28125,471.28125,43.28125,null,null,null,null
1612875601,null,null,null,64.9375,null,64.9375,486.9375,64.9375,null,null,null,null
1612875631,null,null,null,102.5,null,102.5,518.5,102.5,null,null,null,null
1612876321,null,null,null,2.75,null,2.75,280.75,2.75,null,null,null,null
1612876411,null,null,null,15.55555555555611,null,15.55555555555611,275.5555555555561,15.55555555555611,null,null,null,null
1612876471,null,null,null,2.055555555556111,null,2.055555555556111,250.0555555555561,2.055555555556111,null,null,null,null
1612876501,null,null,null,7.66666666666697,null,7.66666666666697,249.666666666667,7.66666666666697,null,null,null,null
1612877371,null,null,null,35.10000000000002,null,35.10000000000002,103.1,35.10000000000002,null,null,null,null
1612877401,null,null,null,55.80000000000001,null,55.80000000000001,117.8,55.80000000000001,null,null,null,null
1612877431,null,null,null,76.5,null,76.5,132.5,76.5,null,null,null,null
1612877461,null,null,null,242.0,null,242.0,292.0,242.0,null,null,null,null
1612877491,null,null,null,270.6071428571428,null,270.6071428571428,314.6071428571428,270.6071428571428,null,null,null,null
1612877521,null,null,null,290.4285714285714,null,290.4285714285714,328.4285714285714,290.4285714285714,null,null,null,null
1612877551,null,null,null,312.2857142857143,null,312.2857142857143,344.2857142857143,312.2857142857143,null,null,null,null
1612877581,null,null,null,336.1785714285714,null,336.1785714285714,362.1785714285714,336.1785714285714,null,null,null,null
1612877611,null,null,null,356.0,null,356.0,376.0,356.0,null,null,null,null
1612877641,null,null,null,371.75,null,371.75,385.75,371.75,null,null,null,null
1612877671,null,null,null,381.3928571428572,null,381.3928571428572,389.3928571428572,381.3928571428572,null,null,null,null
1612877701,null,null,null,406.3571428571428,null,406.3571428571428,408.3571428571428,406.3571428571428,null,null,null,null
1612877731,null,null,null,392.5357142857143,null,392.5357142857143,388.5357142857143,392.5357142857143,null,null,null,null
1612877761,null,null,null,380.0,null,380.0,370.0,380.0,null,null,null,null
1612877791,null,null,null,406.0,null,406.0,390.0,406.0,null,null,null,null
1612877821,null,null,null,418.3928571428572,null,418.3928571428572,396.3928571428572,418.3928571428572,null,null,null,null
1612877851,null,null,null,442.5,null,442.5,414.5,442.5,null,null,null,null
1612877881,null,null,null,466.6071428571428,null,466.6071428571428,432.6071428571428,466.6071428571428,null,null,null,null
1612877911,null,null,null,486.7857142857143,null,486.7857142857143,446.7857142857143,486.7857142857143,null,null,null,null
1612877941,null,null,null,508.9285714285714,null,508.9285714285714,462.9285714285714,508.9285714285714,null,null,null,null
1612877971,null,null,null,533.035714285714,null,533.035714285714,481.0357142857143,533.035714285714,null,null,null,null
1612878001,null,null,null,443.3214285714286,null,443.3214285714286,385.3214285714286,443.3214285714286,null,null,null,null
1612878031,null,null,null,411.0,null,411.0,347.0,411.0,null,null,null,null
1612878061,null,null,null,377.3214285714286,null,377.3214285714286,307.3214285714286,377.3214285714286,null,null,null,null
1612878091,null,null,null,398.2142857142857,null,398.2142857142857,322.2142857142857,398.2142857142857,null,null,null,null
1612878121,null,null,null,393.0,null,393.0,317.0,393.0,null,null,null,null
1612874172,null,null,null,null,10,null,null,null,10,null,null,null
1612874202,null,null,null,null,10,null,null,null,10,null,null,null
1612874232,null,null,null,null,11,null,null,null,11,null,null,null
1612874262,null,null,null,null,11,null,null,null,11,null,null,null
1612874292,null,null,null,null,11,null,null,null,11,null,null,null
1612874322,null,null,null,null,14,null,null,null,14,null,null,null
1612874352,null,null,null,null,14,null,null,null,14,null,null,null
1612874382,null,null,null,null,14,null,null,null,14,null,null,null
1612874412,null,null,null,null,16,null,null,null,16,null,null,null
1612874442,null,null,null,null,16,null,null,null,16,null,null,null
1612874472,null,null,null,null,16,null,null,null,16,null,null,null
1612874502,null,null,null,null,18,null,null,null,18,null,null,null
1612874532,null,null,null,null,18,null,null,null,18,null,null,null
1612874562,null,null,null,null,18,null,null,null,18,null,null,null
1612874592,null,null,null,null,27,null,null,null,27,null,null,null
1612874622,null,null,null,null,27,null,null,null,27,null,null,null
1612874652,null,null,null,null,29,null,null,null,29,null,null,null
1612874682,null,null,null,null,28,null,null,null,28,null,null,null
1612874712,null,null,null,null,28,null,null,null,28,null,null,null
1612874742,null,null,null,null,29,null,null,null,29,null,null,null
1612874772,null,null,null,null,28,null,null,null,28,null,null,null
1612874802,null,null,null,null,29,null,null,null,29,null,null,null
1612874832,null,null,null,null,29,null,null,null,29,null,null,null
1612874862,null,null,null,null,30,null,null,null,30,null,null,null
1612874892,null,null,null,null,29,null,null,null,29,null,null,null
1612874922,null,null,null,null,29,null,null,null,29,null,null,null
1612874952,null,null,null,null,28,null,null,null,28,null,null,null
1612874982,null,null,null,null,28,null,null,null,28,null,null,null
1612875012,null,null,null,null,28,null,null,null,28,null,null,null
1612875042,null,null,null,null,30,null,null,null,30,null,null,null
1612875072,null,null,null,null,31,null,null,null,31,null,null,null
1612875102,null,null,null,null,31,null,null,null,31,null,null,null
1612875132,null,null,null,null,31,null,null,null,31,null,null,null
1612875162,null,null,null,null,31,null,null,null,31,null,null,null
1612875192,null,null,null,null,30,null,null,null,30,null,null,null
1612875222,null,null,null,null,30,null,null,null,30,null,null,null
1612875252,null,null,null,null,31,null,null,null,31,null,null,null
1612875282,null,null,null,null,31,null,null,null,31,null,null,null
1612875312,null,null,null,null,31,null,null,null,31,null,null,null
1612875342,null,null,null,null,31,null,null,null,31,null,null,null
1612875372,null,null,null,null,31,null,null,null,31,null,null,null
1612875402,null,null,null,null,33,null,null,null,33,null,null,null
1612875432,null,null,null,null,33,null,null,null,33,null,null,null
1612875462,null,null,null,null,34,null,null,null,34,null,null,null
1612875492,null,null,null,null,32,null,null,null,32,null,null,null
1612875522,null,null,null,null,33,null,null,null,33,null,null,null
1612875552,null,null,null,null,33,null,null,null,33,null,null,null
1612875582,null,null,null,null,34,null,null,null,34,null,null,null
1612875612,null,null,null,null,34,null,null,null,34,null,null,null
1612875642,null,null,null,null,34,null,null,null,34,null,null,null
1612875672,null,null,null,null,33,null,null,null,33,null,null,null
1612875702,null,null,null,null,33,null,null,null,33,null,null,null
1612875732,null,null,null,null,34,null,null,null,34,null,null,null
1612875762,null,null,null,null,34,null,null,null,34,null,null,null
1612875792,null,null,null,null,34,null,null,null,34,null,null,null
1612875822,null,null,null,null,35,null,null,null,35,null,null,null
1612875852,null,null,null,null,35,null,null,null,35,null,null,null
1612875882,null,null,null,null,36,null,null,null,36,null,null,null
1612875912,null,null,null,null,36,null,null,null,36,null,null,null
1612875942,null,null,null,null,35,null,null,null,35,null,null,null
